asset,attribute,date,records_count
NPTONSTN_HNR_t723,Circuit_Current,2020-01-01,823
NPTONSTN_HNR_t723,Circuit_Current,2020-01-02,783
NPTONSTN_HNR_t723,Circuit_Current,2020-01-03,805
NPTONSTN_HNR_t723,Circuit_Current,2020-01-04,718
NPTONSTN_HNR_t723,Circuit_Current,2020-01-05,527
NPTONSTN_HNR_t723,Circuit_Current,2020-01-06,723
NPTONSTN_HNR_t723,Circuit_Current,2020-01-07,728
NPTONSTN_HNR_t723,Circuit_Current,2020-01-08,756
NPTONSTN_HNR_t723,Circuit_Current,2020-01-09,738
NPTONSTN_HNR_t723,Circuit_Current,2020-01-10,792
NPTONSTN_HNR_t723,Circuit_Current,2020-01-11,643
NPTONSTN_HNR_t723,Circuit_Current,2020-01-12,671
NPTONSTN_HNR_t723,Circuit_Current,2020-01-13,844
NPTONSTN_HNR_t723,Circuit_Current,2020-01-14,765
NPTONSTN_HNR_t723,Circuit_Current,2020-01-15,907
NPTONSTN_HNR_t723,Circuit_Current,2020-01-16,804
NPTONSTN_HNR_t723,Circuit_Current,2020-01-17,438
NPTONSTN_HNR_t723,Circuit_Current,2020-01-18,645
NPTONSTN_HNR_t723,Circuit_Current,2020-01-19,626
NPTONSTN_HNR_t723,Circuit_Current,2020-01-20,712
NPTONSTN_HNR_t723,Circuit_Current,2020-01-21,725
NPTONSTN_HNR_t723,Circuit_Current,2020-01-22,788
NPTONSTN_HNR_t723,Circuit_Current,2020-01-23,743
NPTONSTN_HNR_t723,Circuit_Current,2020-01-24,753
NPTONSTN_HNR_t723,Circuit_Current,2020-01-25,592
NPTONSTN_HNR_t723,Circuit_Current,2020-01-26,547
NPTONSTN_HNR_t723,Circuit_Current,2020-01-27,576
NPTONSTN_HNR_t723,Circuit_Current,2020-01-28,693
NPTONSTN_HNR_t723,Circuit_Current,2020-01-29,792
NPTONSTN_HNR_t723,Circuit_Current,2020-01-30,665
NPTONSTN_HNR_t723,Circuit_Current,2020-01-31,735
NPTONSTN_HNR_t723,Circuit_Current,2020-02-01,665
NPTONSTN_HNR_t723,Circuit_Current,2020-02-02,45
NPTONSTN_HNR_t723,Circuit_Current,2020-02-03,693
NPTONSTN_HNR_t723,Circuit_Current,2020-02-04,840
NPTONSTN_HNR_t723,Circuit_Current,2020-02-05,1208
NPTONSTN_HNR_t723,Circuit_Current,2020-02-06,893
NPTONSTN_HNR_t723,Circuit_Current,2020-02-07,896
NPTONSTN_HNR_t723,Circuit_Current,2020-02-08,711
NPTONSTN_HNR_t723,Circuit_Current,2020-02-09,322
NPTONSTN_HNR_t723,Circuit_Current,2020-02-10,904
NPTONSTN_HNR_t723,Circuit_Current,2020-02-11,1026
NPTONSTN_HNR_t723,Circuit_Current,2020-02-12,978
NPTONSTN_HNR_t723,Circuit_Current,2020-02-13,861
NPTONSTN_HNR_t723,Circuit_Current,2020-02-14,873
NPTONSTN_HNR_t723,Circuit_Current,2020-02-15,590
NPTONSTN_HNR_t723,Circuit_Current,2020-02-16,767
NPTONSTN_HNR_t723,Circuit_Current,2020-02-17,776
NPTONSTN_HNR_t723,Circuit_Current,2020-02-18,902
NPTONSTN_HNR_t723,Circuit_Current,2020-02-19,1008
NPTONSTN_HNR_t723,Circuit_Current,2020-02-20,880
NPTONSTN_HNR_t723,Circuit_Current,2020-02-21,1048
NPTONSTN_HNR_t723,Circuit_Current,2020-02-22,872
NPTONSTN_HNR_t723,Circuit_Current,2020-02-23,782
NPTONSTN_HNR_t723,Circuit_Current,2020-02-24,906
NPTONSTN_HNR_t723,Circuit_Current,2020-02-25,706
NPTONSTN_HNR_t723,Circuit_Current,2020-02-26,878
NPTONSTN_HNR_t723,Circuit_Current,2020-02-27,807
NPTONSTN_HNR_t723,Circuit_Current,2020-02-28,819
NPTONSTN_HNR_t723,Circuit_Current,2020-02-29,854
NPTONSTN_HNR_t723,Circuit_Current,2020-03-01,741
NPTONSTN_HNR_t723,Circuit_Current,2020-03-02,776
NPTONSTN_HNR_t723,Circuit_Current,2020-03-03,968
NPTONSTN_HNR_t723,Circuit_Current,2020-03-04,970
NPTONSTN_HNR_t723,Circuit_Current,2020-03-05,948
NPTONSTN_HNR_t723,Circuit_Current,2020-03-06,843
NPTONSTN_HNR_t723,Circuit_Current,2020-03-07,789
NPTONSTN_HNR_t723,Circuit_Current,2020-03-08,661
NPTONSTN_HNR_t723,Circuit_Current,2020-03-09,849
NPTONSTN_HNR_t723,Circuit_Current,2020-03-10,676
NPTONSTN_HNR_t723,Circuit_Current,2020-03-11,853
NPTONSTN_HNR_t723,Circuit_Current,2020-03-12,848
NPTONSTN_HNR_t723,Circuit_Current,2020-03-13,929
NPTONSTN_HNR_t723,Circuit_Current,2020-03-14,796
NPTONSTN_HNR_t723,Circuit_Current,2020-03-15,785
NPTONSTN_HNR_t723,Circuit_Current,2020-03-16,850
NPTONSTN_HNR_t723,Circuit_Current,2020-03-17,777
NPTONSTN_HNR_t723,Circuit_Current,2020-03-18,890
NPTONSTN_HNR_t723,Circuit_Current,2020-03-19,912
NPTONSTN_HNR_t723,Circuit_Current,2020-03-20,1167
NPTONSTN_HNR_t723,Circuit_Current,2020-03-21,869
NPTONSTN_HNR_t723,Circuit_Current,2020-03-22,652
NPTONSTN_HNR_t723,Circuit_Current,2020-03-23,613
NPTONSTN_HNR_t723,Circuit_Current,2020-03-24,263
NPTONSTN_HNR_t723,Circuit_Current,2020-03-25,537
NPTONSTN_HNR_t723,Circuit_Current,2020-03-26,209
NPTONSTN_HNR_t723,Circuit_Current,2020-03-27,168
NPTONSTN_HNR_t723,Circuit_Current,2020-03-28,102
NPTONSTN_HNR_t723,Circuit_Current,2020-03-29,11
NPTONSTN_HNR_t723,Circuit_Current,2020-03-30,165
NPTONSTN_HNR_t723,Circuit_Current,2020-03-31,187
NPTONSTN_HNR_t723,Circuit_Current,2020-04-01,198
NPTONSTN_HNR_t723,Circuit_Current,2020-04-02,169
NPTONSTN_HNR_t723,Circuit_Current,2020-04-03,103
NPTONSTN_HNR_t723,Circuit_Current,2020-04-04,13
NPTONSTN_HNR_t723,Circuit_Current,2020-04-06,517
NPTONSTN_HNR_t723,Circuit_Current,2020-04-07,592
NPTONSTN_HNR_t723,Circuit_Current,2020-04-08,389
NPTONSTN_HNR_t723,Circuit_Current,2020-04-09,589
NPTONSTN_HNR_t723,Circuit_Current,2020-04-10,496
NPTONSTN_HNR_t723,Circuit_Current,2020-04-11,559
NPTONSTN_HNR_t723,Circuit_Current,2020-04-12,521
NPTONSTN_HNR_t723,Circuit_Current,2020-04-13,562
NPTONSTN_HNR_t723,Circuit_Current,2020-04-14,598
NPTONSTN_HNR_t723,Circuit_Current,2020-04-15,595
NPTONSTN_HNR_t723,Circuit_Current,2020-04-16,533
NPTONSTN_HNR_t723,Circuit_Current,2020-04-17,560
NPTONSTN_HNR_t723,Circuit_Current,2020-04-18,550
NPTONSTN_HNR_t723,Circuit_Current,2020-04-19,573
NPTONSTN_HNR_t723,Circuit_Current,2020-04-20,547
NPTONSTN_HNR_t723,Circuit_Current,2020-04-21,564
NPTONSTN_HNR_t723,Circuit_Current,2020-04-22,590
NPTONSTN_HNR_t723,Circuit_Current,2020-04-23,559
NPTONSTN_HNR_t723,Circuit_Current,2020-04-24,526
NPTONSTN_HNR_t723,Circuit_Current,2020-04-25,517
NPTONSTN_HNR_t723,Circuit_Current,2020-04-26,453
NPTONSTN_HNR_t723,Circuit_Current,2020-04-27,554
NPTONSTN_HNR_t723,Circuit_Current,2020-04-28,590
NPTONSTN_HNR_t723,Circuit_Current,2020-04-29,635
NPTONSTN_HNR_t723,Circuit_Current,2020-04-30,585
NPTONSTN_HNR_t723,Circuit_Current,2020-05-01,584
NPTONSTN_HNR_t723,Circuit_Current,2020-05-02,538
NPTONSTN_HNR_t723,Circuit_Current,2020-05-03,174
NPTONSTN_HNR_t723,Circuit_Current,2020-05-04,550
NPTONSTN_HNR_t723,Circuit_Current,2020-05-05,710
NPTONSTN_HNR_t723,Circuit_Current,2020-05-06,602
NPTONSTN_HNR_t723,Circuit_Current,2020-05-07,621
NPTONSTN_HNR_t723,Circuit_Current,2020-05-08,560
NPTONSTN_HNR_t723,Circuit_Current,2020-05-09,445
