asset,attribute,date,records_count
127M2_LEC2_P12A,Average_Current_NR,2020-01-24,4
127M2_LEC2_P12A,Average_Current_NR,2020-02-06,4
127M2_LEC2_P12A,Average_Current_NR,2020-02-07,2
127M2_LEC2_P12A,Average_Current_NR,2020-02-21,4
127M2_LEC2_P12A,Average_Current_NR,2020-05-15,6
127M2_LEC2_P12A,Average_Current_RN,2020-01-24,4
127M2_LEC2_P12A,Average_Current_RN,2020-02-06,4
127M2_LEC2_P12A,Average_Current_RN,2020-02-07,2
127M2_LEC2_P12A,Average_Current_RN,2020-02-21,4
127M2_LEC2_P12A,Average_Current_RN,2020-05-15,6
127M2_LEC2_P12A,Current_Waveform_NR,2020-01-01,3226
127M2_LEC2_P12A,Current_Waveform_NR,2020-01-02,7736
127M2_LEC2_P12A,Current_Waveform_NR,2020-01-03,7738
127M2_LEC2_P12A,Current_Waveform_NR,2020-01-04,6685
127M2_LEC2_P12A,Current_Waveform_NR,2020-01-05,2773
127M2_LEC2_P12A,Current_Waveform_NR,2020-01-06,8938
127M2_LEC2_P12A,Current_Waveform_NR,2020-01-07,8622
127M2_LEC2_P12A,Current_Waveform_NR,2020-01-08,8756
127M2_LEC2_P12A,Current_Waveform_NR,2020-01-09,9794
127M2_LEC2_P12A,Current_Waveform_NR,2020-01-10,8886
127M2_LEC2_P12A,Current_Waveform_NR,2020-01-11,7154
127M2_LEC2_P12A,Current_Waveform_NR,2020-01-12,3401
127M2_LEC2_P12A,Current_Waveform_NR,2020-01-13,8891
127M2_LEC2_P12A,Current_Waveform_NR,2020-01-14,10030
127M2_LEC2_P12A,Current_Waveform_NR,2020-01-15,7763
127M2_LEC2_P12A,Current_Waveform_NR,2020-01-16,7477
127M2_LEC2_P12A,Current_Waveform_NR,2020-01-17,7932
127M2_LEC2_P12A,Current_Waveform_NR,2020-01-18,6261
127M2_LEC2_P12A,Current_Waveform_NR,2020-01-19,4060
127M2_LEC2_P12A,Current_Waveform_NR,2020-01-20,6977
127M2_LEC2_P12A,Current_Waveform_NR,2020-01-21,2024
127M2_LEC2_P12A,Current_Waveform_NR,2020-01-22,7617
127M2_LEC2_P12A,Current_Waveform_NR,2020-01-23,9426
127M2_LEC2_P12A,Current_Waveform_NR,2020-01-24,8284
127M2_LEC2_P12A,Current_Waveform_NR,2020-01-25,6530
127M2_LEC2_P12A,Current_Waveform_NR,2020-01-26,3146
127M2_LEC2_P12A,Current_Waveform_NR,2020-01-27,8111
127M2_LEC2_P12A,Current_Waveform_NR,2020-01-28,9357
127M2_LEC2_P12A,Current_Waveform_NR,2020-01-29,9144
127M2_LEC2_P12A,Current_Waveform_NR,2020-01-30,9095
127M2_LEC2_P12A,Current_Waveform_NR,2020-01-31,8303
127M2_LEC2_P12A,Current_Waveform_NR,2020-02-01,6783
127M2_LEC2_P12A,Current_Waveform_NR,2020-02-02,3407
127M2_LEC2_P12A,Current_Waveform_NR,2020-02-03,9225
127M2_LEC2_P12A,Current_Waveform_NR,2020-02-04,9702
127M2_LEC2_P12A,Current_Waveform_NR,2020-02-05,8883
127M2_LEC2_P12A,Current_Waveform_NR,2020-02-06,9398
127M2_LEC2_P12A,Current_Waveform_NR,2020-02-07,8434
127M2_LEC2_P12A,Current_Waveform_NR,2020-02-08,5668
127M2_LEC2_P12A,Current_Waveform_NR,2020-02-09,1580
127M2_LEC2_P12A,Current_Waveform_NR,2020-02-10,7567
127M2_LEC2_P12A,Current_Waveform_NR,2020-02-11,10146
127M2_LEC2_P12A,Current_Waveform_NR,2020-02-12,9411
127M2_LEC2_P12A,Current_Waveform_NR,2020-02-13,8589
127M2_LEC2_P12A,Current_Waveform_NR,2020-02-14,8178
127M2_LEC2_P12A,Current_Waveform_NR,2020-02-15,6897
127M2_LEC2_P12A,Current_Waveform_NR,2020-02-16,4287
127M2_LEC2_P12A,Current_Waveform_NR,2020-02-17,6579
127M2_LEC2_P12A,Current_Waveform_NR,2020-02-18,9228
127M2_LEC2_P12A,Current_Waveform_NR,2020-02-19,8947
127M2_LEC2_P12A,Current_Waveform_NR,2020-02-20,8085
127M2_LEC2_P12A,Current_Waveform_NR,2020-02-21,7445
127M2_LEC2_P12A,Current_Waveform_NR,2020-02-22,6271
127M2_LEC2_P12A,Current_Waveform_NR,2020-02-23,3614
127M2_LEC2_P12A,Current_Waveform_NR,2020-02-24,7787
127M2_LEC2_P12A,Current_Waveform_NR,2020-02-25,9505
127M2_LEC2_P12A,Current_Waveform_NR,2020-02-26,6562
127M2_LEC2_P12A,Current_Waveform_NR,2020-02-27,9258
127M2_LEC2_P12A,Current_Waveform_NR,2020-02-28,8025
127M2_LEC2_P12A,Current_Waveform_NR,2020-02-29,5775
127M2_LEC2_P12A,Current_Waveform_NR,2020-03-01,3405
127M2_LEC2_P12A,Current_Waveform_NR,2020-03-02,7066
127M2_LEC2_P12A,Current_Waveform_NR,2020-03-03,8334
127M2_LEC2_P12A,Current_Waveform_NR,2020-03-04,7675
127M2_LEC2_P12A,Current_Waveform_NR,2020-03-05,8789
127M2_LEC2_P12A,Current_Waveform_NR,2020-03-06,8803
127M2_LEC2_P12A,Current_Waveform_NR,2020-03-07,6282
127M2_LEC2_P12A,Current_Waveform_NR,2020-03-08,3145
127M2_LEC2_P12A,Current_Waveform_NR,2020-03-09,6903
127M2_LEC2_P12A,Current_Waveform_NR,2020-03-10,5740
127M2_LEC2_P12A,Current_Waveform_NR,2020-03-11,7820
127M2_LEC2_P12A,Current_Waveform_NR,2020-03-12,7616
127M2_LEC2_P12A,Current_Waveform_NR,2020-03-13,8676
127M2_LEC2_P12A,Current_Waveform_NR,2020-03-14,7322
127M2_LEC2_P12A,Current_Waveform_NR,2020-03-15,3584
127M2_LEC2_P12A,Current_Waveform_NR,2020-03-16,8633
127M2_LEC2_P12A,Current_Waveform_NR,2020-03-17,6475
127M2_LEC2_P12A,Current_Waveform_NR,2020-03-18,7122
127M2_LEC2_P12A,Current_Waveform_NR,2020-03-19,8485
127M2_LEC2_P12A,Current_Waveform_NR,2020-03-20,8340
127M2_LEC2_P12A,Current_Waveform_NR,2020-03-21,6386
127M2_LEC2_P12A,Current_Waveform_NR,2020-03-22,5361
127M2_LEC2_P12A,Current_Waveform_NR,2020-03-23,3843
127M2_LEC2_P12A,Current_Waveform_NR,2020-03-24,5360
127M2_LEC2_P12A,Current_Waveform_NR,2020-03-25,6268
127M2_LEC2_P12A,Current_Waveform_NR,2020-03-26,7158
127M2_LEC2_P12A,Current_Waveform_NR,2020-03-27,6762
127M2_LEC2_P12A,Current_Waveform_NR,2020-03-28,5203
127M2_LEC2_P12A,Current_Waveform_NR,2020-03-29,2375
127M2_LEC2_P12A,Current_Waveform_NR,2020-03-30,6800
127M2_LEC2_P12A,Current_Waveform_NR,2020-03-31,6474
127M2_LEC2_P12A,Current_Waveform_NR,2020-04-01,6736
127M2_LEC2_P12A,Current_Waveform_NR,2020-04-02,7133
127M2_LEC2_P12A,Current_Waveform_NR,2020-04-03,6006
127M2_LEC2_P12A,Current_Waveform_NR,2020-04-04,4968
127M2_LEC2_P12A,Current_Waveform_NR,2020-04-05,3317
127M2_LEC2_P12A,Current_Waveform_NR,2020-04-06,6308
127M2_LEC2_P12A,Current_Waveform_NR,2020-04-07,6586
127M2_LEC2_P12A,Current_Waveform_NR,2020-04-08,4621
127M2_LEC2_P12A,Current_Waveform_NR,2020-04-09,6928
127M2_LEC2_P12A,Current_Waveform_NR,2020-04-10,5237
127M2_LEC2_P12A,Current_Waveform_NR,2020-04-11,3760
127M2_LEC2_P12A,Current_Waveform_NR,2020-04-12,2725
127M2_LEC2_P12A,Current_Waveform_NR,2020-04-13,3853
127M2_LEC2_P12A,Current_Waveform_NR,2020-04-14,6584
127M2_LEC2_P12A,Current_Waveform_NR,2020-04-15,6129
127M2_LEC2_P12A,Current_Waveform_NR,2020-04-16,4648
127M2_LEC2_P12A,Current_Waveform_NR,2020-04-17,6370
127M2_LEC2_P12A,Current_Waveform_NR,2020-04-18,5566
127M2_LEC2_P12A,Current_Waveform_NR,2020-04-19,3419
127M2_LEC2_P12A,Current_Waveform_NR,2020-04-20,5961
127M2_LEC2_P12A,Current_Waveform_NR,2020-04-21,5959
127M2_LEC2_P12A,Current_Waveform_NR,2020-04-22,6986
127M2_LEC2_P12A,Current_Waveform_NR,2020-04-23,6131
127M2_LEC2_P12A,Current_Waveform_NR,2020-04-24,4870
127M2_LEC2_P12A,Current_Waveform_NR,2020-04-25,4472
127M2_LEC2_P12A,Current_Waveform_NR,2020-04-26,3173
127M2_LEC2_P12A,Current_Waveform_NR,2020-04-27,5746
127M2_LEC2_P12A,Current_Waveform_NR,2020-04-28,6786
127M2_LEC2_P12A,Current_Waveform_NR,2020-04-29,5960
127M2_LEC2_P12A,Current_Waveform_NR,2020-04-30,6852
127M2_LEC2_P12A,Current_Waveform_NR,2020-05-01,5544
127M2_LEC2_P12A,Current_Waveform_NR,2020-05-02,3627
127M2_LEC2_P12A,Current_Waveform_NR,2020-05-03,3417
127M2_LEC2_P12A,Current_Waveform_NR,2020-05-04,5755
127M2_LEC2_P12A,Current_Waveform_NR,2020-05-05,6202
127M2_LEC2_P12A,Current_Waveform_NR,2020-05-06,6372
127M2_LEC2_P12A,Current_Waveform_NR,2020-05-07,6141
127M2_LEC2_P12A,Current_Waveform_NR,2020-05-08,4642
127M2_LEC2_P12A,Current_Waveform_NR,2020-05-09,4206
127M2_LEC2_P12A,Current_Waveform_NR,2020-05-10,4111
127M2_LEC2_P12A,Current_Waveform_NR,2020-05-11,6866
127M2_LEC2_P12A,Current_Waveform_NR,2020-05-12,6459
127M2_LEC2_P12A,Current_Waveform_NR,2020-05-13,5394
127M2_LEC2_P12A,Current_Waveform_NR,2020-05-14,6862
127M2_LEC2_P12A,Current_Waveform_NR,2020-05-15,6646
127M2_LEC2_P12A,Current_Waveform_NR,2020-05-16,4051
127M2_LEC2_P12A,Current_Waveform_NR,2020-05-17,2980
127M2_LEC2_P12A,Current_Waveform_NR,2020-05-18,5911
127M2_LEC2_P12A,Current_Waveform_NR,2020-05-19,6926
127M2_LEC2_P12A,Current_Waveform_NR,2020-05-20,6521
127M2_LEC2_P12A,Current_Waveform_NR,2020-05-21,6342
127M2_LEC2_P12A,Current_Waveform_NR,2020-05-22,6167
127M2_LEC2_P12A,Current_Waveform_NR,2020-05-23,5371
127M2_LEC2_P12A,Current_Waveform_NR,2020-05-24,2565
127M2_LEC2_P12A,Current_Waveform_NR,2020-05-25,5107
127M2_LEC2_P12A,Current_Waveform_NR,2020-05-26,5713
127M2_LEC2_P12A,Current_Waveform_NR,2020-05-27,6327
127M2_LEC2_P12A,Current_Waveform_NR,2020-05-28,6357
127M2_LEC2_P12A,Current_Waveform_NR,2020-05-29,6567
127M2_LEC2_P12A,Current_Waveform_NR,2020-05-30,6174
127M2_LEC2_P12A,Current_Waveform_NR,2020-05-31,2795
127M2_LEC2_P12A,Current_Waveform_NR,2020-06-01,5992
127M2_LEC2_P12A,Current_Waveform_NR,2020-06-02,7245
127M2_LEC2_P12A,Current_Waveform_NR,2020-06-03,6829
127M2_LEC2_P12A,Current_Waveform_NR,2020-06-04,6647
127M2_LEC2_P12A,Current_Waveform_NR,2020-06-05,6623
