route,asset_number,asset_position_code_desc,colloquial_name_1,colloquial_name_2,colloquial_name_3,colloquial_name_4,colloquial_name_5,colloquial_name_6,colloquial_name_7,colloquial_name_8,is_point_asset,is_signal_box_required,asset_class_code,asset_class_group,egi_code,egi_desc,asset_imdm_desc,asset_status_code_desc,maintenance_delivery_unit,strategic_route_code_desc,asset_owner,engineer,section_manager,start_miles,start_yards,end_miles,end_yards
LNW South,884735,NP - Not Applicable,TRC:543(DC),543,STF-COLWICH JN,,,,,,,Y,IC,SI,IC130RTK0001,Track Circuit/DC Med Volt - AC Imm,ED:IMDM Stafford,FM - Fully Maintaind,ED,N.02 - Rugby - Stafford,Midlands,ED02:Stafford S&TME,ED:Stafford SM(SIGNALS),127.0,114.0,127.0,75.0
