route,asset_number,asset_position_code_desc,colloquial_name_1,colloquial_name_2,colloquial_name_3,colloquial_name_4,colloquial_name_5,colloquial_name_6,colloquial_name_7,colloquial_name_8,is_point_asset,is_signal_box_required,asset_class_code,asset_class_group,egi_code,egi_desc,asset_imdm_desc,asset_status_code_desc,maintenance_delivery_unit,strategic_route_code_desc,asset_owner,engineer,section_manager,start_miles,start_yards,end_miles,end_yards
LNW South,548731,NP - Not Applicable,PTS:BM281C,BM281C,BHAM NEW ST,PTS:BM281CD/BM291AB,PTS:NS604C,,,,,,PO,SW,PO210RTK0001,POE - Point Machine,EC:IMDM Sandwell & Dudley,FM - Fully Maintaind,EC,M.06 - Birmingham New Street - Wolverhampton,Midlands,EC02:Sandwell & Dudley S&TME,EC:Birmingham New St SM(SIGNALS),0.0,365.0,0.0,365.0
