asset,attribute,date,records_count
124M11_LEC2_t506,Circuit_Current,2020-01-01,424
124M11_LEC2_t506,Circuit_Current,2020-01-02,913
124M11_LEC2_t506,Circuit_Current,2020-01-03,1137
124M11_LEC2_t506,Circuit_Current,2020-01-04,986
124M11_LEC2_t506,Circuit_Current,2020-01-05,427
124M11_LEC2_t506,Circuit_Current,2020-01-06,1007
124M11_LEC2_t506,Circuit_Current,2020-01-07,1046
124M11_LEC2_t506,Circuit_Current,2020-01-08,1166
124M11_LEC2_t506,Circuit_Current,2020-01-09,1250
124M11_LEC2_t506,Circuit_Current,2020-01-10,1225
124M11_LEC2_t506,Circuit_Current,2020-01-11,757
124M11_LEC2_t506,Circuit_Current,2020-01-12,394
124M11_LEC2_t506,Circuit_Current,2020-01-13,907
124M11_LEC2_t506,Circuit_Current,2020-01-14,511
124M11_LEC2_t506,Circuit_Current,2020-01-15,1080
124M11_LEC2_t506,Circuit_Current,2020-01-16,1230
124M11_LEC2_t506,Circuit_Current,2020-01-17,1347
124M11_LEC2_t506,Circuit_Current,2020-01-18,828
124M11_LEC2_t506,Circuit_Current,2020-01-19,384
124M11_LEC2_t506,Circuit_Current,2020-01-20,1127
124M11_LEC2_t506,Circuit_Current,2020-01-21,1150
124M11_LEC2_t506,Circuit_Current,2020-01-22,1327
124M11_LEC2_t506,Circuit_Current,2020-01-23,1035
124M11_LEC2_t506,Circuit_Current,2020-01-24,1193
124M11_LEC2_t506,Circuit_Current,2020-01-25,754
124M11_LEC2_t506,Circuit_Current,2020-01-26,512
124M11_LEC2_t506,Circuit_Current,2020-01-27,1129
124M11_LEC2_t506,Circuit_Current,2020-01-28,1180
124M11_LEC2_t506,Circuit_Current,2020-01-29,1234
124M11_LEC2_t506,Circuit_Current,2020-01-30,1126
124M11_LEC2_t506,Circuit_Current,2020-01-31,1290
124M11_LEC2_t506,Circuit_Current,2020-02-01,831
124M11_LEC2_t506,Circuit_Current,2020-02-02,844
124M11_LEC2_t506,Circuit_Current,2020-02-03,1237
124M11_LEC2_t506,Circuit_Current,2020-02-04,1576
124M11_LEC2_t506,Circuit_Current,2020-02-05,1596
124M11_LEC2_t506,Circuit_Current,2020-02-06,1511
124M11_LEC2_t506,Circuit_Current,2020-02-07,1486
124M11_LEC2_t506,Circuit_Current,2020-02-08,802
124M11_LEC2_t506,Circuit_Current,2020-02-09,230
124M11_LEC2_t506,Circuit_Current,2020-02-10,1247
124M11_LEC2_t506,Circuit_Current,2020-02-11,1560
124M11_LEC2_t506,Circuit_Current,2020-02-12,1385
124M11_LEC2_t506,Circuit_Current,2020-02-13,1426
124M11_LEC2_t506,Circuit_Current,2020-02-14,1310
124M11_LEC2_t506,Circuit_Current,2020-02-15,907
124M11_LEC2_t506,Circuit_Current,2020-02-16,559
124M11_LEC2_t506,Circuit_Current,2020-02-17,1265
124M11_LEC2_t506,Circuit_Current,2020-02-18,1176
124M11_LEC2_t506,Circuit_Current,2020-02-19,1151
124M11_LEC2_t506,Circuit_Current,2020-02-20,1339
124M11_LEC2_t506,Circuit_Current,2020-02-21,1445
124M11_LEC2_t506,Circuit_Current,2020-02-22,827
124M11_LEC2_t506,Circuit_Current,2020-02-23,448
124M11_LEC2_t506,Circuit_Current,2020-02-24,1122
124M11_LEC2_t506,Circuit_Current,2020-02-25,1284
124M11_LEC2_t506,Circuit_Current,2020-02-26,1353
124M11_LEC2_t506,Circuit_Current,2020-02-27,1348
124M11_LEC2_t506,Circuit_Current,2020-02-28,1487
124M11_LEC2_t506,Circuit_Current,2020-02-29,893
124M11_LEC2_t506,Circuit_Current,2020-03-01,469
124M11_LEC2_t506,Circuit_Current,2020-03-02,1011
124M11_LEC2_t506,Circuit_Current,2020-03-03,1018
124M11_LEC2_t506,Circuit_Current,2020-03-04,1400
124M11_LEC2_t506,Circuit_Current,2020-03-05,1275
124M11_LEC2_t506,Circuit_Current,2020-03-06,1249
124M11_LEC2_t506,Circuit_Current,2020-03-07,906
124M11_LEC2_t506,Circuit_Current,2020-03-08,495
124M11_LEC2_t506,Circuit_Current,2020-03-09,1082
124M11_LEC2_t506,Circuit_Current,2020-03-10,1073
124M11_LEC2_t506,Circuit_Current,2020-03-11,1248
124M11_LEC2_t506,Circuit_Current,2020-03-12,1454
124M11_LEC2_t506,Circuit_Current,2020-03-13,1165
124M11_LEC2_t506,Circuit_Current,2020-03-14,925
124M11_LEC2_t506,Circuit_Current,2020-03-15,489
124M11_LEC2_t506,Circuit_Current,2020-03-16,1157
124M11_LEC2_t506,Circuit_Current,2020-03-17,1169
124M11_LEC2_t506,Circuit_Current,2020-03-18,1381
124M11_LEC2_t506,Circuit_Current,2020-03-19,337
124M11_LEC2_t506,Circuit_Current,2020-03-20,1424
124M11_LEC2_t506,Circuit_Current,2020-03-21,867
124M11_LEC2_t506,Circuit_Current,2020-03-22,413
124M11_LEC2_t506,Circuit_Current,2020-03-23,1965
124M11_LEC2_t506,Circuit_Current,2020-03-24,864
